Cod Int;Descrição;Classificação;Soma de estoque_teorico;Soma de estoque_contado;Dif; Cst Med ; Total ;Observações
109087;MED DE PRESSAO OMRON ELITE HEM 6300;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PERFUMARIA;1;1;0;R$ 179,73; R$ -   ;Ok
70444;MEL FITOBEL PROPOLIS LIMAO BRA 150G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;2;2;0;R$ 14,49; R$ -   ;Ok
1176;MELAGRIAO XAROPE 150ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;74;74;0;R$ 11,31; R$ -   ;Ok
77690;MELATONINA 0,21MG 60 CP;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 1 - 10%;6;6;0;R$ 16,94; R$ -   ;Ok
76782;MELATONINA SOLUCAO GOTAS MARACUJA 25ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;5;6;1;R$ 16,27;R$ 16,27;Sobra
118874;MELATONINA SOLUCAO GOTAS MENTA 25ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 16,76; R$ -   ;Ok
72160;MELATONINA SUPRACORP S/SABOR 20ML;PRINCIPAL > 4 - DIAMANTES > DIAMANTE 1 - 10%;2;2;0;R$ 16,99; R$ -   ;Ok
65978;MELATONUM SABOR MENTA 30ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 50,34; R$ -   ;Ok
91;MELHORAL ADU ENV C/ 8CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;22;23;1;R$ 10,19;R$ 10,19;Sobra
1569;MELOCOX 15 MG/ML 5 AMP 1,5ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 40,76; R$ -   ;Ok
1502;MELOCOX 15MG C/10 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;2;1;R$ 40,16;R$ 40,16;Sobra
1230;MELOXICAM  15 MG C/ 10 CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX;1;1;0;R$ 2,36; R$ -   ;Ok
118252;MELOXICAM 15MG 10CP (PHARLAB);PRINCIPAL > 2 - GENÉRICOS > GEN RX;2;2;0;R$ 2,98; R$ -   ;Ok
73850;MELOXICAM 15MG C/ 10CP(CIM);PRINCIPAL > 2 - GENÉRICOS > GEN RX;2;2;0;R$ 2,42; R$ -   ;Ok
73389;MELOXICAM 15MG C/ 10CP(EUR);PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;1;1;0;R$ 2,42; R$ -   ;Ok
1205;MELOXICAM 15MG/ML INJ 5AMP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 26,07; R$ -   ;Ok
366;MELOXICAM 7,5MG 10CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX;1;1;0;R$ 2,81; R$ -   ;Ok
73322;MELOXICAM 7,5MG C/ 10CP(NOV);PRINCIPAL > 2 - GENÉRICOS > GEN RX;1;1;0;R$ 2,88; R$ -   ;Ok
72215;MELYSSE 2,5MG/5ML 120ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 33,10; R$ -   ;Ok
72216;MELYSSE 50MG/5ML XPE 120ML;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 44,08; R$ -   ;Ok
64588;MEMORIN C/ 60CAPS;PRINCIPAL > 3 - SIMILARES > SIM_LIBERADO;1;1;0;R$ 40,16; R$ -   ;Ok
62475;MEMORIOL  30COMP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 68,26; R$ -   ;Ok
109547;MENTOS 3L COOL WHITE MINT 8,5G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;14;14;0;R$ 1,54; R$ -   ;Ok
109414;MENTOS COOL WHITE BLUE RASPBERRY AMORA 8,5G;PRINCIPAL > 6 - CONVENIÊNCIA > ALIMENTOS;1;1;0;R$ 1,51; R$ -   ;Ok
64280;BENEGRIP MULTI NOITE C/ 04 CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;18;17;-1;R$ 9,80;-R$ 9,80;Perda
61525;CONDICIONADOR SEDA CACHOS DEFINIDOS 325ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > CONDICIONADOR;7;6;-1;R$ 9,78;-R$ 9,78;Perda
119479;SONRISAL LARANJA EFERVESCENTE 2CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;107;99;-8;R$ 1,20;-R$ 9,60;Perda
506;NEOTOSS XPE ADU 100ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ULT ONE;3;2;-1;R$ 9,58;-R$ 9,58;Perda
56204;MERITOR 2/1000MG C/  30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 51,19; R$ -   ;Ok
56507;MERITOR 4/1000MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 66,08; R$ -   ;Ok
63965;MERTHIOLATE SOL SPRAY  30ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;2;2;0;R$ 19,08; R$ -   ;Ok
63489;MESACOL 500 MG SUP RET C/ 15;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 118,49; R$ -   ;Ok
64243;MESALAZINA 400MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;2;2;0;R$ 31,53; R$ -   ;Ok
73507;MESALAZINA 800MG C/ 30CP(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;5;5;0;R$ 77,77; R$ -   ;Ok
61532;MESTINON C/ 60 CPR;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 39,10; R$ -   ;Ok
73239;METFORMINA 500MG 30CP (PRATI) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;8;10;2;R$ 3,33;R$ 6,66;Sobra
73232;METFORMINA 500MG C/ 30CP(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;11;11;0;R$ 3,25; R$ -   ;Ok
64063;METFORMINA 500MG C/ 60CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;3;3;0;R$ 6,74; R$ -   ;Ok
118237;METFORMINA 850MG 30CP (NOVAQ);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 5,80; R$ -   ;Ok
73265;METFORMINA 850MG 30CP (TEUTO) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;4;4;0;R$ 4,68; R$ -   ;Ok
73273;METFORMINA 850MG C/ 30CP(PRA);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;3;3;0;R$ 4,71; R$ -   ;Ok
61032;METFORMINA XR 500MG 30CP (PRATI) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 5,92; R$ -   ;Ok
60421;METFORMINA XR 750MG C/  30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 11,50; R$ -   ;Ok
60754;METICORTEN 20MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 26,66; R$ -   ;Ok
674;METICORTEN 5MG C/ 20CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 18,44; R$ -   ;Ok
72698;METILDOPA  250MG C/30CP VER;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 17,89; R$ -   ;Ok
476;METILDOPA 250MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 24,64; R$ -   ;Ok
1169;METILDOPA 500MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 44,99; R$ -   ;Ok
107211;METIOTRAT SPRAY  30 ML;PRINCIPAL > 3 - SIMILARES > SIMILAR;1;1;0;R$ 6,28; R$ -   ;Ok
107115;METIOTRAT SPRAY 45 ML;PRINCIPAL > 3 - SIMILARES > SIMILAR;1;1;0;R$ 9,59; R$ -   ;Ok
29;METOCLOPRAMIDA 4MG/ML 10ML;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;4;4;0;R$ 2,57; R$ -   ;Ok
71464;METOPROLOL  100MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;7;7;0;R$ 42,33; R$ -   ;Ok
71466;METOPROLOL  50MG C/ 30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 29,32; R$ -   ;Ok
70279;METOPROLOL  50MG C/30 CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 12,99; R$ -   ;Ok
118212;METOPROLOL 100MG 30CP (MEDLEY);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;2;2;0;R$ 31,63; R$ -   ;Ok
446;METOPROLOL 100MG C/30CP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONTI;3;3;0;R$ 10,40; R$ -   ;Ok
71465;METOPROLOL 25MG 30CP (BIOLAB) FP;PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;23;23;0;R$ 17,62; R$ -   ;Ok
73690;METOPROLOL 50MG C/ 30CP(MED);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ONE;3;3;0;R$ 26,94; R$ -   ;Ok
73730;METOPROLOL 50MG C/ 30CP(NEO);PRINCIPAL > 2 - GENÉRICOS > GEN USO CONT ULT ONE;1;1;0;R$ 23,78; R$ -   ;Ok
73681;MICONAZOL CR VAG 80G/APLIC(PRA);PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;1;1;0;R$ 12,39; R$ -   ;Ok
73595;MICONAZOL CR VAG 80G/APLIC(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN OTC/MIP ONE;2;2;0;R$ 14,77; R$ -   ;Ok
64128;MICONAZOL+TINIDAZOL CR VAG 40G;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;3;3;0;R$ 13,31; R$ -   ;Ok
994;MICONAZOL+TINIDAZOL CR VAG 40G/APLIC;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;1;1;0;R$ 14,40; R$ -   ;Ok
661;MICOSBEL POM 50MG/G 30G;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;2;2;0;R$ 9,52; R$ -   ;Ok
768;MICOSTALAB CR VAG 60G/14APL;PRINCIPAL > 3 - SIMILARES > SIM RX SEM ONE;1;1;0;R$ 12,42; R$ -   ;Ok
800;MICOSTALAB SUSP ORAL 50ML;PRINCIPAL > 3 - SIMILARES > SIM RX SEM ONE;2;2;0;R$ 8,27; R$ -   ;Ok
60887;MICOZEN 20MG CR VAG 20MG/G 80G/14APL;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;2;2;0;R$ 14,44; R$ -   ;Ok
944;MICROPIL 0,03MG + 0,075MG C/ 21CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 23,35; R$ -   ;Ok
58028;MICROVLAR 0,15MG + 0,03MG C/ 21DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;4;4;0;R$ 7,18; R$ -   ;Ok
64440;MICROVLAR 0,15MG + 0,03MG C/ 63DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 21,61; R$ -   ;Ok
56312;MILGAMMA 150MG C/ 30DRG;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 81,68; R$ -   ;Ok
305;MINANCORA POM LATA 30G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;4;4;0;R$ 16,09; R$ -   ;Ok
108508;MINANCORA SAB AC FACIAL BARRA 80G;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.07 - OTC/MIP;1;1;0;R$ 12,11; R$ -   ;Ok
63184;MINERAL89 VICHY  50ML;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > TRATAMENTO FACIAL;1;1;0;R$ 161,87; R$ -   ;Ok
110621;MINILAX PEDIATRICO 7 BISNAGAS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 42,57; R$ -   ;Ok
108;MIOFIBRAX 5 MG C/ 15 CP REV;PRINCIPAL > 3 - SIMILARES > SIM RX BONIF ONE;2;2;0;R$ 4,51; R$ -   ;Ok
60592;PICOLE KIBON  FRUTILLY MORANGO 54ML;PRINCIPAL > 6 - CONVENIÊNCIA > SORVETES;14;12;-2;R$ 4,78;-R$ 9,56;Perda
775;MIOSAN 10MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;2;2;0;R$ 8,40; R$ -   ;Ok
654;MIOSAN 5MG C/ 10CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 6,47; R$ -   ;Ok
1127;MIOSAN CAF 05/30MG C/ 15CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 24,06; R$ -   ;Ok
1261;MIOSAN CAF 10/60MG C/ 15CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 26,77; R$ -   ;Ok
103359;MIOSAN ODT 5MG C/10 CP OROD;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 15,47; R$ -   ;Ok
796;MIRTAX 10 MG C/ 15 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 14,34; R$ -   ;Ok
106430;MIRTAX 10 MG C/ 30 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 28,72; R$ -   ;Ok
106409;MIRTAX 5 MG C/ 30 CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 28,72; R$ -   ;Ok
678;MIRTAX 5MG C/ 15CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 14,52; R$ -   ;Ok
56078;MIRUGELL 15ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 44,04; R$ -   ;Ok
826;MIRUGELL 5ML;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 20,75; R$ -   ;Ok
60372;MITRUL 15MG C/ 10CAPS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 46,27; R$ -   ;Ok
68506;MOBILITY OSCAL 5 500MG C/60CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 92,77; R$ -   ;Ok
68507;MOBILITY OSCAL D 400UI+500MG C/60CP;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;1;1;0;R$ 100,60; R$ -   ;Ok
56729;MODIK CR DERM 50MG/G 12ENV 250G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 198,19; R$ -   ;Ok
60407;MOLIERI 20 3MG + 0,02MG C/ 24CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;2;2;0;R$ 51,68; R$ -   ;Ok
72589;MOLIERI 20 S/PARAR 3MG + 0,02MG C/30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;2;2;0;R$ 51,68; R$ -   ;Ok
58132;MOLIERI 30 3MG + 0,03MG C/ 21CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.06 - ANTICONCEP PROP;1;1;0;R$ 53,92; R$ -   ;Ok
106327;MOMETASONA 1 MG/G CR DERM 20 G;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 13,39; R$ -   ;Ok
103481;MOMETASONA 1 MG/G POM DERM 20 G(GER);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 13,22; R$ -   ;Ok
76962;MOMETASONA 60 DOSES 0,5MG/ SUSP;PRINCIPAL > 2 - GENÉRICOS > GEN_RX;3;3;0;R$ 19,74; R$ -   ;Ok
73404;MOMETASONA CR DERM 20G(EMS);PRINCIPAL > 2 - GENÉRICOS > GEN RX;1;1;0;R$ 14,08; R$ -   ;Ok
66361;MOMETASONA SPRAY 50MCG C/120 DOSES;PRINCIPAL > 2 - GENÉRICOS > GEN RX ULT ONE;2;2;0;R$ 25,83; R$ -   ;Ok
66062;MONAX SPRAY NASAL 50MCG 17.5ML 120 ACIONAMENTOS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 49,19; R$ -   ;Ok
119089;MONAX SPRAY NASAL 50MCG 9ML 60 ACIONAMENTOS;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 34,22; R$ -   ;Ok
530;MONOCORDIL 20MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 16,69; R$ -   ;Ok
60377;MONTELAIR  4MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 57,57; R$ -   ;Ok
56261;MONTELAIR 10MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 58,28; R$ -   ;Ok
66138;MONTELAIR 10MG C/ 60CP REV;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 92,42; R$ -   ;Ok
57236;MONTELAIR 4MG C/ 30SACH;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 79,81; R$ -   ;Ok
64771;MONTELAIR 4MG C/ 60CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 92,27; R$ -   ;Ok
68515;MONTELAIR 4MG C/60 SACHES;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;2;2;0;R$ 137,11; R$ -   ;Ok
60378;MONTELAIR 5MG C/ 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;3;3;0;R$ 54,53; R$ -   ;Ok
66137;MONTELAIR 5MG C/ 60CP REV;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.04 - USO CONT PROPAG;1;1;0;R$ 94,28; R$ -   ;Ok
118107;MONTELUCASTE 10MG 30CP (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 18,99; R$ -   ;Ok
118110;MONTELUCASTE 10MG 60CP (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 38,55; R$ -   ;Ok
118108;MONTELUCASTE 4MG 30CP (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 19,68; R$ -   ;Ok
118109;MONTELUCASTE 4MG 60CP (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 37,15; R$ -   ;Ok
118112;MONTELUCASTE 5MG 30CP (BIOLAB);PRINCIPAL > 2 - GENÉRICOS > GEN_RX;2;2;0;R$ 20,00; R$ -   ;Ok
57238;MONTELUCASTE 5MG C/30CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;1;1;0;R$ 23,82; R$ -   ;Ok
73724;MONTELUCASTE DE SODIO 10MG C/ 30CP(TEU);PRINCIPAL > 2 - GENÉRICOS > GEN RX SEM ONE;2;2;0;R$ 13,17; R$ -   ;Ok
57235;MONTELUCASTE DE SODIO 4MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX ONE;2;2;0;R$ 33,34; R$ -   ;Ok
62479;MONTELUCASTE SODIO 10MG C/ 30CP;PRINCIPAL > 2 - GENÉRICOS > GEN RX;2;2;0;R$ 12,89; R$ -   ;Ok
70558;MORDE LOLLY CHAVES;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;2;2;0;R$ 12,41; R$ -   ;Ok
59876;MORDE LOLLY ESTRELA AZUL;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > ACESSORIOS INFANTIS;4;4;0;R$ 6,60; R$ -   ;Ok
102434;MORDEDOR CHAVES LOLLY NENNY MENINA;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LINHA INFANTIL;3;3;0;R$ 14,37; R$ -   ;Ok
102435;MORDEDOR CHAVES LOLLY NENNY MENINO;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LINHA INFANTIL;2;2;0;R$ 15,21; R$ -   ;Ok
108228;MORDEDOR CLEAN  7040-01 ROSA BL;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > PERFUMARIA;4;4;0;R$ 4,92; R$ -   ;Ok
102430;MORDEDOR PEIXE AZUL;PRINCIPAL > 5 - PERFUMARIA > CUIDADO AO BEBE/INFANTIL > LINHA INFANTIL;2;2;0;R$ 4,49; R$ -   ;Ok
64000;MOROSIL UNIAO VEG +CACTI 1000MG C/60CAPS;PRINCIPAL > 3 - SIMILARES > OFICINAIS;1;1;0;R$ 109,74; R$ -   ;Ok
63718;MOROSIL UNIAO VEG 500MG C/30CAPS;PRINCIPAL > 3 - SIMILARES > OFICINAIS;1;1;0;R$ 74,97; R$ -   ;Ok
1130;MOTILIUM 10MG 30CP;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 31,48; R$ -   ;Ok
57370;MOTORE 250MG 120 CAPSULAS (ACHE);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 209,32; R$ -   ;Ok
57369;MOTORE 250MG 60 CAPSULAS (ACHE);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 145,31; R$ -   ;Ok
119093;MOTORE 500MG 120CP (ACHE);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 287,63; R$ -   ;Ok
118987;MOTORE 500MG 60CP (ACHE);PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 161,25; R$ -   ;Ok
111389;MOUSSE ESFOLIANTE CORPORAL LABOTRAT LABPOP BELLE PINK 240G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;3;3;0;R$ 18,60; R$ -   ;Ok
111665;MOUSSE ESFOLIANTE CORPORAL LABOTRAT LABPOP BUBB.WITCH 240G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;1;1;0;R$ 18,64; R$ -   ;Ok
111666;MOUSSE ESFOLIANTE CORPORAL LABOTRAT LABPOP IT GIRL 240G;PRINCIPAL > 5 - PERFUMARIA > HIGIENE PESSOAL, PERFUMARIA E COSMÉTICOS > HIDRATANTES;2;2;0;R$ 18,64; R$ -   ;Ok
65866;MOVINAU SOL GOTAS 20ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;2;2;0;R$ 3,74; R$ -   ;Ok
1120;MUCOFAN XPE ADT 50MG/ML 100ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;2;2;0;R$ 15,09; R$ -   ;Ok
660;MUCOFAN XPE PED 20MG/ML 100ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP ONE;3;3;0;R$ 10,77; R$ -   ;Ok
772;MUD ORAL POM BUCAL 1MG 10G;PRINCIPAL > 1 - ÉTICOS > MPX PROPAGADO > 1.03 - RX PROPAGADO;1;1;0;R$ 17,75; R$ -   ;Ok
717;MULTIGRIP C/ 20CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;29;29;0;R$ 16,43; R$ -   ;Ok
57259;MULTIGRIP C/ 4CAPS;PRINCIPAL > 1 - ÉTICOS > MIPS PROPAGADOS > 1.02 - OTC/MIP PROPAG;21;21;0;R$ 4,88; R$ -   ;Ok
71872;MULTISORO ADULTO 30ML;PRINCIPAL > 3 - SIMILARES > SIM_LIBERADO;1;1;0;R$ 2,94; R$ -   ;Ok
101;MULTISORO SOL NAS INF 30ML;PRINCIPAL > 3 - SIMILARES > SIM OTC MIP;1;1;0;R$ 2,72; R$ -   ;Ok
61412;MUNHEQ AJUSTAVEL  PRETO;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;2;2;0;R$ 24,81; R$ -   ;Ok
61481;MUNHEQ C/ TALA DE PUNHO BILATERA PRETO;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;2;2;0;R$ 49,63; R$ -   ;Ok
107691;MUNHEQUEIRA BEGE G C/TALA E TIRAS BILAT;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;2;2;0;R$ 45,19; R$ -   ;Ok
107692;MUNHEQUEIRA BEGE M C/TALA E TIRAS BILAT;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;2;2;0;R$ 28,31; R$ -   ;Ok
107693;MUNHEQUEIRA BEGE P C/TALA E TIRAS BILAT;PRINCIPAL > 5 - PERFUMARIA > PRIMEIROS SOCORROS > ORTOPEDICOS;5;5;0;R$ 28,23; R$ -   ;Ok
