ID_Loja;Data; CST MERC ; Valor_Diario_Rateado 
8;08/02/2025; R$ 7.046,25 ;R$ 213,90
8;09/02/2025; R$ 5.193,29 ;R$ 213,90
8;10/02/2025; R$ 6.868,62 ;R$ 213,90
8;11/02/2025; R$ 8.065,47 ;R$ 213,90
8;12/02/2025; R$ 7.926,26 ;R$ 213,90
8;13/02/2025; R$ 7.236,47 ;R$ 213,90
8;14/02/2025; R$ 5.575,43 ;R$ 213,90
8;15/02/2025; R$ 10.259,49 ;R$ 213,90
8;16/02/2025; R$ 4.975,59 ;R$ 213,90
8;17/02/2025; R$ 6.431,13 ;R$ 213,90
8;18/02/2025; R$ 7.958,53 ;R$ 213,90
8;19/02/2025; R$ 5.419,28 ;R$ 213,90
8;20/02/2025; R$ 6.258,82 ;R$ 213,90
8;21/02/2025; R$ 6.821,38 ;R$ 213,90
8;22/02/2025; R$ 8.147,16 ;R$ 213,90
8;23/02/2025; R$ 5.008,92 ;R$ 213,90
8;24/02/2025; R$ 6.676,87 ;R$ 213,90
8;25/02/2025; R$ 7.217,99 ;R$ 213,90
8;26/02/2025; R$ 8.366,89 ;R$ 213,90
8;27/02/2025; R$ 8.846,04 ;R$ 213,90
8;28/02/2025; R$ 10.508,81 ;R$ 213,90
8;01/03/2025; R$ 9.142,85 ;R$ 192,56
8;02/03/2025; R$ 7.111,17 ;R$ 192,56
8;03/03/2025; R$ 8.123,81 ;R$ 192,56
8;04/03/2025; R$ 6.500,20 ;R$ 192,56
8;05/03/2025; R$ 7.435,80 ;R$ 192,56
8;06/03/2025; R$ 8.961,82 ;R$ 192,56
8;07/03/2025; R$ 9.475,80 ;R$ 192,56
8;08/03/2025; R$ 8.217,89 ;R$ 192,56
8;09/03/2025; R$ 5.476,98 ;R$ 192,56
8;10/03/2025; R$ 8.607,26 ;R$ 192,56
8;11/03/2025; R$ 8.179,83 ;R$ 192,56
8;12/03/2025; R$ 8.365,58 ;R$ 192,56
8;13/03/2025; R$ 7.737,52 ;R$ 192,56
8;14/03/2025; R$ 5.968,06 ;R$ 192,56
8;15/03/2025; R$ 11.691,25 ;R$ 192,56
8;16/03/2025; R$ 5.094,19 ;R$ 192,56
8;17/03/2025; R$ 6.718,43 ;R$ 192,56
8;18/03/2025; R$ 7.302,56 ;R$ 192,56
8;19/03/2025; R$ 7.863,13 ;R$ 192,56
8;20/03/2025; R$ 8.564,25 ;R$ 192,56
8;21/03/2025; R$ 7.611,37 ;R$ 192,56
8;22/03/2025; R$ 7.765,38 ;R$ 192,56
8;23/03/2025; R$ 5.628,08 ;R$ 192,56
8;24/03/2025; R$ 6.340,76 ;R$ 192,56
8;25/03/2025; R$ 6.528,86 ;R$ 192,56
8;26/03/2025; R$ 9.635,84 ;R$ 192,56
8;27/03/2025; R$ 8.134,71 ;R$ 192,56
8;28/03/2025; R$ 10.119,34 ;R$ 192,56
8;29/03/2025; R$ 11.694,17 ;R$ 192,56
8;30/03/2025; R$ 4.759,82 ;R$ 192,56
8;31/03/2025; R$ 9.984,31 ;R$ 192,56
8;01/04/2025; R$ 9.047,01 ;R$ 189,52
8;02/04/2025; R$ 8.903,85 ;R$ 189,52
8;03/04/2025; R$ 9.805,15 ;R$ 189,52
8;04/04/2025; R$ 8.373,00 ;R$ 189,52
8;05/04/2025; R$ 7.772,11 ;R$ 189,52
8;06/04/2025; R$ 4.337,21 ;R$ 189,52
8;07/04/2025; R$ 7.200,23 ;R$ 189,52
8;08/04/2025; R$ 7.182,60 ;R$ 189,52
8;09/04/2025; R$ 6.412,41 ;R$ 189,52
8;10/04/2025; R$ 7.980,51 ;R$ 189,52
8;11/04/2025; R$ 8.086,19 ;R$ 189,52
8;12/04/2025; R$ 8.797,23 ;R$ 189,52
8;13/04/2025; R$ 5.160,20 ;R$ 189,52
8;14/04/2025; R$ 6.970,64 ;R$ 189,52
8;15/04/2025; R$ 6.906,93 ;R$ 189,52
8;16/04/2025; R$ 6.325,93 ;R$ 189,52
8;17/04/2025; R$ 8.780,19 ;R$ 189,52
8;18/04/2025; R$ 6.111,16 ;R$ 189,52
8;19/04/2025; R$ 8.369,07 ;R$ 189,52
8;20/04/2025; R$ 5.651,28 ;R$ 189,52
8;21/04/2025; R$ 6.497,48 ;R$ 189,52
8;22/04/2025; R$ 7.919,99 ;R$ 189,52
8;23/04/2025; R$ 6.803,12 ;R$ 189,52
8;24/04/2025; R$ 7.329,82 ;R$ 189,52
8;25/04/2025; R$ 8.691,32 ;R$ 189,52
8;26/04/2025; R$ 8.953,28 ;R$ 189,52
8;27/04/2025; R$ 5.426,00 ;R$ 189,52
8;28/04/2025; R$ 9.766,53 ;R$ 189,52
8;29/04/2025; R$ 11.218,33 ;R$ 189,52
8;30/04/2025; R$ 14.124,63 ;R$ 189,52
8;01/05/2025; R$ 7.684,11 ;R$ 115,54
8;02/05/2025; R$ 11.818,60 ;R$ 115,54
8;03/05/2025; R$ 11.287,48 ;R$ 115,54
8;04/05/2025; R$ 4.859,88 ;R$ 115,54
8;05/05/2025; R$ 7.480,93 ;R$ 115,54
8;06/05/2025; R$ 8.185,81 ;R$ 115,54
8;07/05/2025; R$ 9.703,42 ;R$ 115,54
8;08/05/2025; R$ 7.760,36 ;R$ 115,54
8;09/05/2025; R$ 9.901,40 ;R$ 115,54
8;10/05/2025; R$ 10.625,30 ;R$ 115,54
8;11/05/2025; R$ 5.217,68 ;R$ 115,54
8;12/05/2025; R$ 7.459,70 ;R$ 115,54
8;13/05/2025; R$ 7.191,42 ;R$ 115,54
8;14/05/2025; R$ 8.556,53 ;R$ 115,54
8;15/05/2025; R$ 7.036,27 ;R$ 115,54
8;16/05/2025; R$ 10.782,32 ;R$ 115,54
8;17/05/2025; R$ 11.150,65 ;R$ 115,54
8;18/05/2025; R$ 5.971,30 ;R$ 115,54
8;19/05/2025; R$ 7.797,97 ;R$ 115,54
8;20/05/2025; R$ 6.713,40 ;R$ 115,54
8;21/05/2025; R$ 9.122,74 ;R$ 115,54
8;22/05/2025; R$ 7.607,94 ;R$ 115,54
8;23/05/2025; R$ 7.870,39 ;R$ 115,54
8;24/05/2025; R$ 11.114,44 ;R$ 115,54
8;25/05/2025; R$ 5.045,99 ;R$ 115,54
8;26/05/2025; R$ 7.340,98 ;R$ 115,54
8;27/05/2025; R$ 7.844,30 ;R$ 115,54
8;28/05/2025; R$ 11.446,00 ;R$ 115,54
8;29/05/2025; R$ 8.710,83 ;R$ 115,54
8;30/05/2025; R$ 10.369,29 ;R$ 115,54
8;31/05/2025; R$ 10.751,96 ;R$ 115,54
8;01/06/2025; R$ 5.807,88 ;R$ 139,10
8;02/06/2025; R$ 8.990,60 ;R$ 139,10
8;03/06/2025; R$ 6.386,59 ;R$ 139,10
8;04/06/2025; R$ 10.400,63 ;R$ 139,10
8;05/06/2025; R$ 8.358,45 ;R$ 139,10
8;06/06/2025; R$ 13.356,05 ;R$ 139,10
8;07/06/2025; R$ 11.806,94 ;R$ 139,10
8;08/06/2025; R$ 6.773,92 ;R$ 139,10
8;09/06/2025; R$ 7.017,79 ;R$ 139,10
8;10/06/2025; R$ 7.687,49 ;R$ 139,10
8;11/06/2025; R$ 7.534,74 ;R$ 139,10
8;12/06/2025; R$ 7.775,68 ;R$ 139,10
8;13/06/2025; R$ 5.873,42 ;R$ 139,10
8;14/06/2025; R$ 9.357,82 ;R$ 139,10
8;15/06/2025; R$ 5.792,45 ;R$ 139,10
8;16/06/2025; R$ 9.380,51 ;R$ 139,10
8;17/06/2025; R$ 7.593,79 ;R$ 139,10
8;18/06/2025; R$ 8.888,48 ;R$ 139,10
8;19/06/2025; R$ 6.228,89 ;R$ 139,10
8;20/06/2025; R$ 9.288,66 ;R$ 139,10
8;21/06/2025; R$ 11.143,04 ;R$ 139,10
8;22/06/2025; R$ 6.117,81 ;R$ 139,10
8;23/06/2025; R$ 8.057,83 ;R$ 139,10
8;24/06/2025; R$ 7.396,23 ;R$ 139,10
8;25/06/2025; R$ 8.292,16 ;R$ 139,10
8;26/06/2025; R$ 9.343,05 ;R$ 139,10
8;27/06/2025; R$ 11.448,07 ;R$ 139,10
8;28/06/2025; R$ 12.817,33 ;R$ 139,10
8;29/06/2025; R$ 5.904,20 ;R$ 139,10
8;30/06/2025; R$ 9.338,12 ;R$ 139,10
8;01/07/2025; R$ 10.360,65 ;R$ 88,92
8;02/07/2025; R$ 6.071,86 ;R$ 88,92
8;03/07/2025; R$ 8.894,39 ;R$ 88,92
8;04/07/2025; R$ 11.317,41 ;R$ 88,92
8;05/07/2025; R$ 9.976,20 ;R$ 88,92
8;06/07/2025; R$ 4.984,73 ;R$ 88,92
8;07/07/2025; R$ 8.527,00 ;R$ 88,92
8;08/07/2025; R$ 7.002,34 ;R$ 88,92
8;09/07/2025; R$ 7.436,92 ;R$ 88,92
8;10/07/2025; R$ 8.215,21 ;R$ 88,92
8;11/07/2025; R$ 8.046,96 ;R$ 88,92
8;12/07/2025; R$ 8.013,66 ;R$ 88,92
8;13/07/2025; R$ 5.120,46 ;R$ 88,92
8;14/07/2025; R$ 7.100,13 ;R$ 88,92
8;15/07/2025; R$ 7.253,40 ;R$ 88,92
8;16/07/2025; R$ 5.099,68 ;R$ 88,92
8;17/07/2025; R$ 7.798,75 ;R$ 88,92
8;18/07/2025; R$ 8.966,74 ;R$ 88,92
8;19/07/2025; R$ 9.648,46 ;R$ 88,92
8;20/07/2025; R$ 5.094,80 ;R$ 88,92
8;21/07/2025; R$ 7.462,52 ;R$ 88,92
8;22/07/2025; R$ 8.795,40 ;R$ 88,92
8;23/07/2025; R$ 7.258,00 ;R$ 88,92
8;24/07/2025; R$ 5.916,39 ;R$ 88,92
8;25/07/2025; R$ 8.905,62 ;R$ 88,92
8;26/07/2025; R$ 7.940,72 ;R$ 88,92
8;27/07/2025; R$ 4.814,53 ;R$ 88,92
8;28/07/2025; R$ 6.952,32 ;R$ 88,92
8;29/07/2025; R$ 8.099,50 ;R$ 88,92
8;30/07/2025; R$ 9.599,23 ;R$ 88,92
8;31/07/2025; R$ 7.762,06 ;R$ 88,92
8;01/08/2025; R$ 9.108,73 ;R$ 121,28
8;02/08/2025; R$ 9.690,07 ;R$ 121,28
8;03/08/2025; R$ 4.301,48 ;R$ 121,28
8;04/08/2025; R$ 8.540,72 ;R$ 121,28
8;05/08/2025; R$ 7.460,29 ;R$ 121,28
8;06/08/2025; R$ 7.667,36 ;R$ 121,28
8;07/08/2025; R$ 6.607,56 ;R$ 121,28
8;08/08/2025; R$ 11.259,43 ;R$ 121,28
8;09/08/2025; R$ 8.270,29 ;R$ 121,28
8;10/08/2025; R$ 4.686,52 ;R$ 121,28
8;11/08/2025; R$ 8.215,67 ;R$ 121,28
8;12/08/2025; R$ 6.813,86 ;R$ 121,28
8;13/08/2025; R$ 5.701,66 ;R$ 121,28
8;14/08/2025; R$ 6.888,95 ;R$ 121,28
8;15/08/2025; R$ 7.500,22 ;R$ 121,28
8;16/08/2025; R$ 10.987,49 ;R$ 121,28
8;17/08/2025; R$ 5.962,62 ;R$ 121,28
8;18/08/2025; R$ 7.370,71 ;R$ 121,28
8;19/08/2025; R$ 6.821,05 ;R$ 121,28
8;20/08/2025; R$ 6.185,80 ;R$ 121,28
8;21/08/2025; R$ 8.457,46 ;R$ 121,28
8;22/08/2025; R$ 7.591,67 ;R$ 121,28
8;23/08/2025; R$ 7.591,53 ;R$ 121,28
8;24/08/2025; R$ 4.138,23 ;R$ 121,28
8;25/08/2025; R$ 7.815,83 ;R$ 121,28
8;26/08/2025; R$ 7.698,12 ;R$ 121,28
8;27/08/2025; R$ 6.924,10 ;R$ 121,28
8;28/08/2025; R$ 8.424,86 ;R$ 121,28
8;29/08/2025; R$ 9.294,76 ;R$ 121,28
8;30/08/2025; R$ 11.940,59 ;R$ 121,28
8;31/08/2025; R$ 5.819,31 ;R$ 121,28
8;01/09/2025; R$ 9.137,28 ;R$ 151,95
8;02/09/2025; R$ 5.406,21 ;R$ 151,95
8;03/09/2025; R$ 6.677,86 ;R$ 151,95
8;04/09/2025; R$ 6.750,25 ;R$ 151,95
8;05/09/2025; R$ 9.280,07 ;R$ 151,95
8;06/09/2025; R$ 9.868,48 ;R$ 151,95
8;07/09/2025; R$ 4.341,59 ;R$ 151,95
8;08/09/2025; R$ 7.818,49 ;R$ 151,95
8;09/09/2025; R$ 6.582,80 ;R$ 151,95
8;10/09/2025; R$ 7.378,05 ;R$ 151,95
8;11/09/2025; R$ 7.576,21 ;R$ 151,95
8;12/09/2025; R$ 8.426,47 ;R$ 151,95
8;13/09/2025; R$ 6.848,17 ;R$ 151,95
8;14/09/2025; R$ 5.063,77 ;R$ 151,95
8;15/09/2025; R$ 6.629,87 ;R$ 151,95
8;16/09/2025; R$ 5.094,96 ;R$ 151,95
8;17/09/2025; R$ 7.373,26 ;R$ 151,95
8;18/09/2025; R$ 5.586,34 ;R$ 151,95
8;19/09/2025; R$ 8.240,88 ;R$ 151,95
8;20/09/2025; R$ 8.197,69 ;R$ 151,95
8;21/09/2025; R$ 4.920,19 ;R$ 151,95
8;22/09/2025; R$ 5.662,83 ;R$ 151,95
8;23/09/2025; R$ 7.329,06 ;R$ 151,95
8;24/09/2025; R$ 5.568,17 ;R$ 151,95
8;25/09/2025; R$ 7.504,69 ;R$ 151,95
8;26/09/2025; R$ 11.722,02 ;R$ 151,95
8;27/09/2025; R$ 8.632,00 ;R$ 151,95
8;28/09/2025; R$ 4.458,02 ;R$ 151,95
8;29/09/2025; R$ 6.618,47 ;R$ 151,95
8;30/09/2025; R$ 7.525,99 ;R$ 151,95
9;01/01/2025; R$ 5.282,73 ;R$ 45,65
9;02/01/2025; R$ 7.641,99 ;R$ 45,65
9;03/01/2025; R$ 5.903,51 ;R$ 45,65
9;04/01/2025; R$ 8.277,64 ;R$ 45,65
9;05/01/2025; R$ 4.385,08 ;R$ 45,65
9;06/01/2025; R$ 7.253,34 ;R$ 45,65
9;07/01/2025; R$ 8.096,91 ;R$ 45,65
9;08/01/2025; R$ 7.611,42 ;R$ 45,65
9;09/01/2025; R$ 6.773,67 ;R$ 45,65
9;10/01/2025; R$ 5.847,49 ;R$ 45,65
9;11/01/2025; R$ 8.537,06 ;R$ 45,65
9;12/01/2025; R$ 4.656,82 ;R$ 45,65
9;13/01/2025; R$ 5.524,47 ;R$ 45,65
9;14/01/2025; R$ 6.763,24 ;R$ 45,65
9;15/01/2025; R$ 4.433,86 ;R$ 45,65
9;16/01/2025; R$ 8.819,14 ;R$ 45,65
9;17/01/2025; R$ 7.478,28 ;R$ 45,65
9;18/01/2025; R$ 7.653,40 ;R$ 45,65
9;19/01/2025; R$ 4.726,91 ;R$ 45,65
9;20/01/2025; R$ 5.726,23 ;R$ 45,65
9;21/01/2025; R$ 6.263,17 ;R$ 45,65
9;22/01/2025; R$ 5.863,88 ;R$ 45,65
9;23/01/2025; R$ 5.383,45 ;R$ 45,65
9;24/01/2025; R$ 6.744,06 ;R$ 45,65
9;25/01/2025; R$ 6.354,66 ;R$ 45,65
9;26/01/2025; R$ 4.808,91 ;R$ 45,65
9;27/01/2025; R$ 7.401,15 ;R$ 45,65
9;28/01/2025; R$ 7.262,90 ;R$ 45,65
9;29/01/2025; R$ 10.140,84 ;R$ 45,65
9;30/01/2025; R$ 11.432,61 ;R$ 45,65
9;31/01/2025; R$ 8.149,43 ;R$ 45,65
9;01/02/2025; R$ 11.875,55 ;R$ 57,70
9;02/02/2025; R$ 6.509,73 ;R$ 57,70
9;03/02/2025; R$ 8.156,70 ;R$ 57,70
9;04/02/2025; R$ 8.484,54 ;R$ 57,70
9;05/02/2025; R$ 7.292,37 ;R$ 57,70
9;06/02/2025; R$ 6.294,00 ;R$ 57,70
9;07/02/2025; R$ 10.785,34 ;R$ 57,70
9;08/02/2025; R$ 7.046,25 ;R$ 57,70
9;09/02/2025; R$ 5.193,29 ;R$ 57,70
9;10/02/2025; R$ 6.868,62 ;R$ 57,70
9;11/02/2025; R$ 8.065,47 ;R$ 57,70
9;12/02/2025; R$ 7.926,26 ;R$ 57,70
9;13/02/2025; R$ 7.236,47 ;R$ 57,70
9;14/02/2025; R$ 5.575,43 ;R$ 57,70
9;15/02/2025; R$ 10.259,49 ;R$ 57,70
9;16/02/2025; R$ 4.975,59 ;R$ 57,70
9;17/02/2025; R$ 6.431,13 ;R$ 57,70
9;18/02/2025; R$ 7.958,53 ;R$ 57,70
9;19/02/2025; R$ 5.419,28 ;R$ 57,70
9;20/02/2025; R$ 6.258,82 ;R$ 57,70
9;21/02/2025; R$ 6.821,38 ;R$ 57,70
9;22/02/2025; R$ 8.147,16 ;R$ 57,70
9;23/02/2025; R$ 5.008,92 ;R$ 57,70
9;24/02/2025; R$ 6.676,87 ;R$ 57,70
9;25/02/2025; R$ 7.217,99 ;R$ 57,70
9;26/02/2025; R$ 8.366,89 ;R$ 57,70
9;27/02/2025; R$ 8.846,04 ;R$ 57,70
9;28/02/2025; R$ 10.508,81 ;R$ 57,70
9;01/03/2025; R$ 9.142,85 ;R$ 54,97
9;02/03/2025; R$ 7.111,17 ;R$ 54,97
9;03/03/2025; R$ 8.123,81 ;R$ 54,97
9;04/03/2025; R$ 6.500,20 ;R$ 54,97
9;05/03/2025; R$ 7.435,80 ;R$ 54,97
9;06/03/2025; R$ 8.961,82 ;R$ 54,97
9;07/03/2025; R$ 9.475,80 ;R$ 54,97
9;08/03/2025; R$ 8.217,89 ;R$ 54,97
9;09/03/2025; R$ 5.476,98 ;R$ 54,97
9;10/03/2025; R$ 8.607,26 ;R$ 54,97
9;11/03/2025; R$ 8.179,83 ;R$ 54,97
9;12/03/2025; R$ 8.365,58 ;R$ 54,97
9;13/03/2025; R$ 7.737,52 ;R$ 54,97
9;14/03/2025; R$ 5.968,06 ;R$ 54,97
9;15/03/2025; R$ 11.691,25 ;R$ 54,97
9;16/03/2025; R$ 5.094,19 ;R$ 54,97
9;17/03/2025; R$ 6.718,43 ;R$ 54,97
9;18/03/2025; R$ 7.302,56 ;R$ 54,97
9;19/03/2025; R$ 7.863,13 ;R$ 54,97
9;20/03/2025; R$ 8.564,25 ;R$ 54,97
9;21/03/2025; R$ 7.611,37 ;R$ 54,97
9;22/03/2025; R$ 7.765,38 ;R$ 54,97
9;23/03/2025; R$ 5.628,08 ;R$ 54,97
9;24/03/2025; R$ 6.340,76 ;R$ 54,97
9;25/03/2025; R$ 6.528,86 ;R$ 54,97
9;26/03/2025; R$ 9.635,84 ;R$ 54,97
9;27/03/2025; R$ 8.134,71 ;R$ 54,97
9;28/03/2025; R$ 10.119,34 ;R$ 54,97
9;29/03/2025; R$ 11.694,17 ;R$ 54,97
9;30/03/2025; R$ 4.759,82 ;R$ 54,97
9;31/03/2025; R$ 9.984,31 ;R$ 54,97
9;01/04/2025; R$ 9.047,01 ;R$ 56,57
9;02/04/2025; R$ 8.903,85 ;R$ 56,57
9;03/04/2025; R$ 9.805,15 ;R$ 56,57
9;04/04/2025; R$ 8.373,00 ;R$ 56,57
9;05/04/2025; R$ 7.772,11 ;R$ 56,57
9;06/04/2025; R$ 4.337,21 ;R$ 56,57
9;07/04/2025; R$ 7.200,23 ;R$ 56,57
9;08/04/2025; R$ 7.182,60 ;R$ 56,57
9;09/04/2025; R$ 6.412,41 ;R$ 56,57
9;10/04/2025; R$ 7.980,51 ;R$ 56,57
9;11/04/2025; R$ 8.086,19 ;R$ 56,57
9;12/04/2025; R$ 8.797,23 ;R$ 56,57
9;13/04/2025; R$ 5.160,20 ;R$ 56,57
9;14/04/2025; R$ 6.970,64 ;R$ 56,57
9;15/04/2025; R$ 6.906,93 ;R$ 56,57
9;16/04/2025; R$ 6.325,93 ;R$ 56,57
9;17/04/2025; R$ 8.780,19 ;R$ 56,57
9;18/04/2025; R$ 6.111,16 ;R$ 56,57
9;19/04/2025; R$ 8.369,07 ;R$ 56,57
9;20/04/2025; R$ 5.651,28 ;R$ 56,57
9;21/04/2025; R$ 6.497,48 ;R$ 56,57
9;22/04/2025; R$ 7.919,99 ;R$ 56,57
9;23/04/2025; R$ 6.803,12 ;R$ 56,57
9;24/04/2025; R$ 7.329,82 ;R$ 56,57
9;25/04/2025; R$ 8.691,32 ;R$ 56,57
9;26/04/2025; R$ 8.953,28 ;R$ 56,57
9;27/04/2025; R$ 5.426,00 ;R$ 56,57
9;28/04/2025; R$ 9.766,53 ;R$ 56,57
9;29/04/2025; R$ 11.218,33 ;R$ 56,57
9;30/04/2025; R$ 14.124,63 ;R$ 56,57
9;01/05/2025; R$ 7.684,11 ;R$ 39,31
9;02/05/2025; R$ 11.818,60 ;R$ 39,31
9;03/05/2025; R$ 11.287,48 ;R$ 39,31
9;04/05/2025; R$ 4.859,88 ;R$ 39,31
9;05/05/2025; R$ 7.480,93 ;R$ 39,31
9;06/05/2025; R$ 8.185,81 ;R$ 39,31
9;07/05/2025; R$ 9.703,42 ;R$ 39,31
9;08/05/2025; R$ 7.760,36 ;R$ 39,31
9;09/05/2025; R$ 9.901,40 ;R$ 39,31
9;10/05/2025; R$ 10.625,30 ;R$ 39,31
9;11/05/2025; R$ 5.217,68 ;R$ 39,31
9;12/05/2025; R$ 7.459,70 ;R$ 39,31
9;13/05/2025; R$ 7.191,42 ;R$ 39,31
9;14/05/2025; R$ 8.556,53 ;R$ 39,31
9;15/05/2025; R$ 7.036,27 ;R$ 39,31
9;16/05/2025; R$ 10.782,32 ;R$ 39,31
9;17/05/2025; R$ 11.150,65 ;R$ 39,31
9;18/05/2025; R$ 5.971,30 ;R$ 39,31
9;19/05/2025; R$ 7.797,97 ;R$ 39,31
9;20/05/2025; R$ 6.713,40 ;R$ 39,31
9;21/05/2025; R$ 9.122,74 ;R$ 39,31
9;22/05/2025; R$ 7.607,94 ;R$ 39,31
9;23/05/2025; R$ 7.870,39 ;R$ 39,31
9;24/05/2025; R$ 11.114,44 ;R$ 39,31
9;25/05/2025; R$ 5.045,99 ;R$ 39,31
9;26/05/2025; R$ 7.340,98 ;R$ 39,31
9;27/05/2025; R$ 7.844,30 ;R$ 39,31
9;28/05/2025; R$ 11.446,00 ;R$ 39,31
9;29/05/2025; R$ 8.710,83 ;R$ 39,31
9;30/05/2025; R$ 10.369,29 ;R$ 39,31
9;31/05/2025; R$ 10.751,96 ;R$ 39,31
9;01/06/2025; R$ 5.807,88 ;R$ 49,16
9;02/06/2025; R$ 8.990,60 ;R$ 49,16
9;03/06/2025; R$ 6.386,59 ;R$ 49,16
9;04/06/2025; R$ 10.400,63 ;R$ 49,16
9;05/06/2025; R$ 8.358,45 ;R$ 49,16
9;06/06/2025; R$ 13.356,05 ;R$ 49,16
9;07/06/2025; R$ 11.806,94 ;R$ 49,16
9;08/06/2025; R$ 6.773,92 ;R$ 49,16
9;09/06/2025; R$ 7.017,79 ;R$ 49,16
9;10/06/2025; R$ 7.687,49 ;R$ 49,16
9;11/06/2025; R$ 7.534,74 ;R$ 49,16
9;12/06/2025; R$ 7.775,68 ;R$ 49,16
9;13/06/2025; R$ 5.873,42 ;R$ 49,16
9;14/06/2025; R$ 9.357,82 ;R$ 49,16
9;15/06/2025; R$ 5.792,45 ;R$ 49,16
9;16/06/2025; R$ 9.380,51 ;R$ 49,16
9;17/06/2025; R$ 7.593,79 ;R$ 49,16
9;18/06/2025; R$ 8.888,48 ;R$ 49,16
9;19/06/2025; R$ 6.228,89 ;R$ 49,16
9;20/06/2025; R$ 9.288,66 ;R$ 49,16
9;21/06/2025; R$ 11.143,04 ;R$ 49,16
9;22/06/2025; R$ 6.117,81 ;R$ 49,16
9;23/06/2025; R$ 8.057,83 ;R$ 49,16
9;24/06/2025; R$ 7.396,23 ;R$ 49,16
9;25/06/2025; R$ 8.292,16 ;R$ 49,16
9;26/06/2025; R$ 9.343,05 ;R$ 49,16
9;27/06/2025; R$ 11.448,07 ;R$ 49,16
9;28/06/2025; R$ 12.817,33 ;R$ 49,16
9;29/06/2025; R$ 5.904,20 ;R$ 49,16
9;30/06/2025; R$ 9.338,12 ;R$ 49,16
9;01/07/2025; R$ 10.360,65 ;R$ 52,70
9;02/07/2025; R$ 6.071,86 ;R$ 52,70
9;03/07/2025; R$ 8.894,39 ;R$ 52,70
9;04/07/2025; R$ 11.317,41 ;R$ 52,70
9;05/07/2025; R$ 9.976,20 ;R$ 52,70
9;06/07/2025; R$ 4.984,73 ;R$ 52,70
9;07/07/2025; R$ 8.527,00 ;R$ 52,70
9;08/07/2025; R$ 7.002,34 ;R$ 52,70
9;09/07/2025; R$ 7.436,92 ;R$ 52,70
9;10/07/2025; R$ 8.215,21 ;R$ 52,70
9;11/07/2025; R$ 8.046,96 ;R$ 52,70
9;12/07/2025; R$ 8.013,66 ;R$ 52,70
9;13/07/2025; R$ 5.120,46 ;R$ 52,70
9;14/07/2025; R$ 7.100,13 ;R$ 52,70
9;15/07/2025; R$ 7.253,40 ;R$ 52,70
9;16/07/2025; R$ 5.099,68 ;R$ 52,70
9;17/07/2025; R$ 7.798,75 ;R$ 52,70
9;18/07/2025; R$ 8.966,74 ;R$ 52,70
9;19/07/2025; R$ 9.648,46 ;R$ 52,70
9;20/07/2025; R$ 5.094,80 ;R$ 52,70
9;21/07/2025; R$ 7.462,52 ;R$ 52,70
9;22/07/2025; R$ 8.795,40 ;R$ 52,70
9;23/07/2025; R$ 7.258,00 ;R$ 52,70
9;24/07/2025; R$ 5.916,39 ;R$ 52,70
9;25/07/2025; R$ 8.905,62 ;R$ 52,70
9;26/07/2025; R$ 7.940,72 ;R$ 52,70
9;27/07/2025; R$ 4.814,53 ;R$ 52,70
9;28/07/2025; R$ 6.952,32 ;R$ 52,70
9;29/07/2025; R$ 8.099,50 ;R$ 52,70
9;30/07/2025; R$ 9.599,23 ;R$ 52,70
9;31/07/2025; R$ 7.762,06 ;R$ 52,70
9;01/08/2025; R$ 9.108,73 ;R$ 68,76
9;02/08/2025; R$ 9.690,07 ;R$ 68,76
9;03/08/2025; R$ 4.301,48 ;R$ 68,76
9;04/08/2025; R$ 8.540,72 ;R$ 68,76
9;05/08/2025; R$ 7.460,29 ;R$ 68,76
9;06/08/2025; R$ 7.667,36 ;R$ 68,76
9;07/08/2025; R$ 6.607,56 ;R$ 68,76
9;08/08/2025; R$ 11.259,43 ;R$ 68,76
9;09/08/2025; R$ 8.270,29 ;R$ 68,76
9;10/08/2025; R$ 4.686,52 ;R$ 68,76
9;11/08/2025; R$ 8.215,67 ;R$ 68,76
9;12/08/2025; R$ 6.813,86 ;R$ 68,76
9;13/08/2025; R$ 5.701,66 ;R$ 68,76
9;14/08/2025; R$ 6.888,95 ;R$ 68,76
9;15/08/2025; R$ 7.500,22 ;R$ 68,76
9;16/08/2025; R$ 10.987,49 ;R$ 68,76
9;17/08/2025; R$ 5.962,62 ;R$ 68,76
9;18/08/2025; R$ 7.370,71 ;R$ 68,76
9;19/08/2025; R$ 6.821,05 ;R$ 68,76
9;20/08/2025; R$ 6.185,80 ;R$ 68,76
9;21/08/2025; R$ 8.457,46 ;R$ 68,76
9;22/08/2025; R$ 7.591,67 ;R$ 68,76
9;23/08/2025; R$ 7.591,53 ;R$ 68,76
9;24/08/2025; R$ 4.138,23 ;R$ 68,76
9;25/08/2025; R$ 7.815,83 ;R$ 68,76
9;26/08/2025; R$ 7.698,12 ;R$ 68,76
9;27/08/2025; R$ 6.924,10 ;R$ 68,76
9;28/08/2025; R$ 8.424,86 ;R$ 68,76
9;29/08/2025; R$ 9.294,76 ;R$ 68,76
9;30/08/2025; R$ 11.940,59 ;R$ 68,76
9;31/08/2025; R$ 5.819,31 ;R$ 68,76
9;01/09/2025; R$ 9.137,28 ;R$ 69,82
9;02/09/2025; R$ 5.406,21 ;R$ 69,82
9;03/09/2025; R$ 6.677,86 ;R$ 69,82
